,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
35566,,services,divorced,secondary,no,608.0,yes,yes,cellular,7.0,may,1135.0,3.0,323.0,30.0,failure,yes
35567,,services,single,secondary,no,1274.0,yes,no,cellular,7.0,may,,2.0,-1.0,0.0,,no
35568,48.0,management,married,tertiary,no,60.0,no,no,telephone,7.0,may,,2.0,,7.0,failure,no
35569,32.0,admin.,,secondary,no,626.0,yes,no,cellular,7.0,may,324.0,2.0,351.0,1.0,failure,no
35570,30.0,management,married,tertiary,no,86.0,yes,yes,cellular,7.0,may,255.0,6.0,,3.0,failure,no
35571,32.0,admin.,,,no,,yes,no,cellular,7.0,may,20.0,8.0,-1.0,0.0,,no
35572,43.0,admin.,,secondary,no,146.0,yes,no,cellular,7.0,may,,3.0,358.0,,failure,no
35573,,blue-collar,,secondary,no,0.0,yes,no,cellular,7.0,may,831.0,4.0,,0.0,,no
35574,52.0,management,married,tertiary,no,0.0,yes,yes,cellular,7.0,may,541.0,3.0,343.0,5.0,failure,no
35575,,entrepreneur,,tertiary,no,229.0,yes,no,cellular,7.0,may,,7.0,,0.0,,no
35576,37.0,blue-collar,,secondary,no,-158.0,yes,yes,cellular,7.0,may,892.0,2.0,-1.0,0.0,,no
35577,59.0,management,,primary,no,0.0,yes,no,telephone,7.0,may,123.0,3.0,,0.0,,no
35578,57.0,technician,,secondary,no,3071.0,yes,yes,cellular,7.0,may,,3.0,,0.0,,no
35579,,technician,divorced,secondary,no,,yes,no,cellular,7.0,may,,2.0,-1.0,0.0,,yes
35580,,management,,tertiary,no,0.0,yes,no,telephone,7.0,may,,4.0,,,,no
35581,25.0,self-employed,single,secondary,no,933.0,yes,no,cellular,7.0,may,463.0,2.0,-1.0,0.0,,no
35582,43.0,blue-collar,,primary,no,,yes,no,telephone,7.0,may,174.0,12.0,-1.0,0.0,,no
35583,24.0,technician,,secondary,no,-540.0,yes,no,cellular,7.0,may,190.0,2.0,-1.0,0.0,,no
35584,,technician,,tertiary,no,2317.0,yes,no,cellular,7.0,may,273.0,4.0,-1.0,0.0,,no
35585,33.0,services,married,secondary,no,0.0,yes,yes,cellular,7.0,may,,2.0,,0.0,,no
35586,46.0,retired,married,primary,no,-35.0,yes,no,cellular,7.0,may,,3.0,-1.0,0.0,,no
35587,,blue-collar,married,secondary,no,26.0,yes,no,cellular,7.0,may,245.0,5.0,366.0,2.0,failure,no
35588,38.0,services,married,tertiary,no,563.0,yes,no,cellular,7.0,may,251.0,2.0,-1.0,0.0,,no
35589,33.0,technician,,secondary,no,0.0,yes,no,cellular,7.0,may,,2.0,-1.0,0.0,,no
35590,26.0,student,,secondary,no,279.0,no,no,cellular,7.0,may,,3.0,-1.0,0.0,,no
35591,39.0,admin.,married,tertiary,no,464.0,yes,no,cellular,7.0,may,100.0,1.0,-1.0,0.0,,no
35592,22.0,student,,secondary,no,,yes,no,cellular,7.0,may,,3.0,-1.0,0.0,,no
35593,,blue-collar,,secondary,no,,yes,no,cellular,7.0,may,,3.0,170.0,5.0,failure,yes
35594,,services,,secondary,no,403.0,yes,no,cellular,7.0,may,1262.0,3.0,-1.0,0.0,,yes
35595,46.0,technician,,secondary,no,-408.0,yes,yes,telephone,7.0,may,138.0,4.0,286.0,1.0,other,no
35596,51.0,blue-collar,married,,no,0.0,yes,no,telephone,7.0,may,,4.0,-1.0,0.0,,no
35597,,blue-collar,,secondary,no,,yes,no,cellular,7.0,may,407.0,2.0,-1.0,0.0,,no
35598,,blue-collar,married,secondary,no,1615.0,yes,no,cellular,7.0,may,,2.0,,0.0,,no
35599,34.0,admin.,divorced,secondary,no,0.0,yes,no,cellular,7.0,may,323.0,3.0,-1.0,0.0,,no
35600,27.0,blue-collar,,secondary,yes,-584.0,yes,no,cellular,7.0,may,411.0,2.0,-1.0,0.0,,no
35601,49.0,management,married,tertiary,no,734.0,yes,no,cellular,7.0,may,,2.0,324.0,,failure,no
35602,,blue-collar,married,secondary,no,,yes,no,cellular,7.0,may,369.0,1.0,-1.0,0.0,,no
35603,52.0,management,married,tertiary,no,249.0,yes,yes,telephone,7.0,may,100.0,1.0,-1.0,0.0,,no
35604,,blue-collar,single,secondary,no,185.0,yes,no,cellular,7.0,may,212.0,1.0,,0.0,,no
35605,41.0,management,married,tertiary,no,11103.0,yes,no,telephone,7.0,may,,1.0,,,,no
35606,37.0,blue-collar,,secondary,no,140.0,yes,yes,cellular,7.0,may,490.0,1.0,-1.0,0.0,,no
35607,28.0,admin.,,secondary,no,,yes,no,cellular,7.0,may,227.0,2.0,-1.0,0.0,,no
35608,,blue-collar,single,secondary,no,0.0,yes,no,cellular,7.0,may,722.0,2.0,,0.0,,no
35609,,technician,,secondary,no,3271.0,no,no,cellular,7.0,may,388.0,2.0,-1.0,0.0,,no
35610,,blue-collar,,secondary,no,195.0,yes,yes,cellular,7.0,may,1297.0,2.0,-1.0,,,no
35611,33.0,technician,,secondary,no,781.0,yes,no,cellular,7.0,may,,1.0,-1.0,0.0,,no
35612,32.0,technician,,tertiary,no,1849.0,yes,no,cellular,7.0,may,155.0,1.0,-1.0,,,no
35613,,blue-collar,single,primary,no,279.0,yes,no,cellular,7.0,may,208.0,1.0,357.0,1.0,failure,no
35614,,technician,single,secondary,no,281.0,yes,no,cellular,7.0,may,,1.0,-1.0,,,no
35615,26.0,technician,,secondary,no,518.0,yes,no,cellular,7.0,may,,3.0,-1.0,0.0,,no
35616,,services,,secondary,no,,yes,no,cellular,7.0,may,148.0,5.0,336.0,7.0,other,no
35617,,management,married,tertiary,no,,yes,no,cellular,7.0,may,378.0,1.0,,0.0,,no
35618,,blue-collar,,primary,no,762.0,yes,no,cellular,7.0,may,373.0,2.0,,4.0,failure,no
35619,47.0,services,married,secondary,no,1269.0,yes,no,cellular,7.0,may,181.0,1.0,,,other,no
35620,38.0,blue-collar,,secondary,no,117.0,yes,no,cellular,7.0,may,,1.0,337.0,1.0,failure,no
35621,40.0,admin.,,,no,64.0,yes,no,cellular,7.0,may,,1.0,293.0,1.0,failure,no
35622,43.0,blue-collar,,secondary,no,232.0,yes,no,telephone,8.0,may,,8.0,324.0,7.0,other,no
35623,37.0,services,married,secondary,no,4760.0,yes,no,cellular,8.0,may,182.0,2.0,,2.0,failure,no
35624,47.0,blue-collar,divorced,secondary,no,,yes,no,cellular,8.0,may,,2.0,,0.0,,no
35625,36.0,services,,primary,no,,yes,no,cellular,8.0,may,156.0,2.0,-1.0,0.0,,no
35626,35.0,management,,tertiary,no,,yes,no,cellular,8.0,may,,3.0,367.0,3.0,other,no
35627,44.0,technician,,secondary,no,135.0,yes,no,cellular,8.0,may,262.0,3.0,-1.0,0.0,,no
35628,40.0,admin.,,secondary,no,-607.0,yes,no,cellular,8.0,may,328.0,2.0,,2.0,failure,no
35629,43.0,management,,tertiary,no,9.0,yes,no,telephone,8.0,may,,3.0,358.0,3.0,failure,no
35630,42.0,entrepreneur,married,primary,no,,yes,no,telephone,8.0,may,17.0,9.0,,0.0,,no
35631,,blue-collar,married,primary,no,,yes,no,telephone,8.0,may,143.0,4.0,-1.0,0.0,,no
35632,57.0,management,divorced,tertiary,no,,yes,no,cellular,8.0,may,,3.0,359.0,8.0,other,no
35633,29.0,admin.,,secondary,no,500.0,yes,no,cellular,8.0,may,,8.0,-1.0,0.0,,no
35634,,unemployed,married,secondary,no,1243.0,yes,yes,cellular,8.0,may,157.0,4.0,-1.0,0.0,,no
35635,56.0,blue-collar,,secondary,no,1255.0,yes,no,telephone,8.0,may,145.0,1.0,-1.0,0.0,,no
35636,25.0,technician,single,secondary,no,50.0,yes,no,cellular,8.0,may,,1.0,-1.0,0.0,,no
35637,,admin.,single,secondary,no,,yes,no,cellular,8.0,may,491.0,2.0,344.0,2.0,failure,yes
35638,50.0,management,,tertiary,no,400.0,yes,no,cellular,8.0,may,,1.0,360.0,1.0,failure,no
35639,33.0,blue-collar,married,primary,no,245.0,yes,yes,cellular,8.0,may,,3.0,-1.0,0.0,,no
35640,43.0,blue-collar,married,secondary,no,,yes,no,cellular,8.0,may,,1.0,-1.0,0.0,,no
35641,,management,,tertiary,no,,yes,no,cellular,8.0,may,,1.0,170.0,2.0,failure,no
35642,39.0,admin.,single,secondary,no,2749.0,yes,no,cellular,8.0,may,104.0,1.0,170.0,1.0,failure,no
35643,44.0,entrepreneur,,primary,no,,no,no,cellular,8.0,may,317.0,2.0,,0.0,,no
35644,42.0,blue-collar,married,primary,no,,yes,no,cellular,8.0,may,67.0,2.0,,0.0,,no
35645,,self-employed,single,,no,,yes,no,cellular,8.0,may,795.0,6.0,,3.0,failure,no
35646,34.0,unemployed,single,secondary,no,233.0,yes,no,cellular,8.0,may,11.0,8.0,,4.0,failure,no
35647,57.0,retired,,secondary,no,1029.0,yes,no,cellular,8.0,may,165.0,1.0,-1.0,0.0,,no
35648,37.0,blue-collar,,primary,no,120.0,yes,no,cellular,8.0,may,,4.0,358.0,1.0,other,no
35649,41.0,blue-collar,,secondary,no,2039.0,yes,no,cellular,8.0,may,,1.0,,0.0,,yes
35650,42.0,management,,tertiary,no,357.0,yes,no,cellular,8.0,may,,1.0,-1.0,0.0,,no
35651,29.0,admin.,,secondary,no,,no,yes,cellular,8.0,may,85.0,1.0,-1.0,0.0,,no
35652,42.0,admin.,single,secondary,no,,yes,yes,cellular,8.0,may,,1.0,,0.0,,no
35653,,blue-collar,divorced,secondary,no,75.0,yes,no,cellular,8.0,may,159.0,1.0,361.0,2.0,failure,no
35654,,technician,married,tertiary,no,,no,yes,cellular,8.0,may,,1.0,368.0,1.0,failure,no
35655,53.0,technician,divorced,,no,,yes,no,cellular,8.0,may,298.0,1.0,-1.0,0.0,,no
35656,,technician,,secondary,no,,yes,no,cellular,8.0,may,266.0,1.0,281.0,11.0,other,no
35657,,technician,,secondary,no,3806.0,yes,no,cellular,8.0,may,95.0,3.0,-1.0,0.0,,no
35658,,management,single,tertiary,no,0.0,yes,yes,cellular,8.0,may,,1.0,-1.0,,,no
35659,30.0,management,single,tertiary,no,,yes,no,cellular,8.0,may,,1.0,,1.0,other,no
35660,41.0,admin.,,secondary,no,639.0,yes,no,cellular,8.0,may,88.0,1.0,-1.0,0.0,,no
35661,,self-employed,,secondary,no,264.0,yes,no,cellular,8.0,may,113.0,1.0,360.0,2.0,failure,no
35662,39.0,management,,tertiary,no,3518.0,yes,no,cellular,8.0,may,440.0,1.0,-1.0,0.0,,no
35663,,technician,married,secondary,no,,yes,no,cellular,8.0,may,126.0,1.0,359.0,,other,no
35664,40.0,self-employed,,secondary,no,167.0,yes,yes,cellular,8.0,may,,4.0,295.0,,failure,no
35665,,services,,secondary,no,,yes,no,cellular,8.0,may,65.0,2.0,-1.0,,,no
35666,45.0,admin.,,secondary,no,0.0,yes,no,cellular,8.0,may,38.0,1.0,-1.0,0.0,,no
35667,45.0,services,,secondary,no,770.0,yes,no,cellular,8.0,may,114.0,1.0,-1.0,0.0,,no
35668,,management,married,secondary,no,458.0,yes,no,cellular,8.0,may,181.0,3.0,-1.0,0.0,,no
35669,46.0,management,married,secondary,no,,yes,no,cellular,8.0,may,157.0,1.0,,0.0,,no
35670,56.0,admin.,,,no,,yes,no,cellular,8.0,may,1022.0,1.0,360.0,,failure,no
35671,56.0,technician,married,secondary,no,,yes,no,cellular,8.0,may,,3.0,364.0,2.0,failure,no
35672,,blue-collar,,primary,no,71.0,yes,no,cellular,8.0,may,225.0,1.0,-1.0,0.0,,no
35673,,technician,married,secondary,no,1234.0,yes,no,cellular,8.0,may,,1.0,288.0,6.0,failure,no
35674,38.0,blue-collar,single,primary,no,0.0,yes,yes,cellular,8.0,may,84.0,1.0,290.0,1.0,failure,no
35675,,blue-collar,,primary,no,,no,no,cellular,8.0,may,174.0,1.0,,0.0,,no
35676,,management,married,tertiary,no,,yes,no,cellular,8.0,may,72.0,1.0,368.0,1.0,failure,no
35677,,blue-collar,,secondary,no,,yes,yes,cellular,8.0,may,,5.0,-1.0,0.0,,no
35678,,technician,,secondary,no,-330.0,yes,yes,cellular,8.0,may,,1.0,-1.0,0.0,,no
35679,27.0,management,single,tertiary,no,,yes,no,cellular,8.0,may,,1.0,-1.0,0.0,,no
35680,33.0,technician,married,tertiary,no,0.0,yes,no,cellular,8.0,may,,1.0,,0.0,,no
35681,33.0,technician,,secondary,no,220.0,yes,no,cellular,8.0,may,,1.0,-1.0,0.0,,no
35682,34.0,management,single,tertiary,no,5945.0,yes,no,cellular,8.0,may,285.0,1.0,170.0,1.0,failure,no
35683,59.0,self-employed,,tertiary,no,6237.0,yes,no,cellular,8.0,may,63.0,1.0,169.0,2.0,failure,no
35684,39.0,services,,secondary,no,,yes,no,cellular,8.0,may,,1.0,,0.0,,no
35685,42.0,blue-collar,,primary,no,28.0,yes,no,cellular,8.0,may,,5.0,,0.0,,no
35686,30.0,blue-collar,married,secondary,no,194.0,yes,no,cellular,8.0,may,475.0,3.0,-1.0,,,no
35687,31.0,technician,,secondary,no,106.0,yes,no,cellular,8.0,may,94.0,1.0,,0.0,,no
35688,23.0,technician,,secondary,no,,yes,no,cellular,8.0,may,763.0,1.0,-1.0,0.0,,yes
35689,,technician,,tertiary,no,-129.0,yes,no,cellular,8.0,may,240.0,1.0,,0.0,,no
35690,,admin.,divorced,secondary,no,2679.0,yes,yes,cellular,8.0,may,122.0,1.0,350.0,1.0,failure,no
35691,,technician,,secondary,no,,yes,no,cellular,8.0,may,,1.0,-1.0,0.0,,no
35692,,admin.,single,secondary,no,1965.0,yes,no,cellular,8.0,may,247.0,1.0,-1.0,0.0,,no
35693,,management,,tertiary,no,73.0,yes,no,cellular,8.0,may,,1.0,368.0,2.0,failure,no
35694,43.0,admin.,single,secondary,no,979.0,yes,no,cellular,8.0,may,154.0,1.0,-1.0,0.0,,no
35695,,unemployed,,secondary,no,,yes,no,cellular,8.0,may,,2.0,367.0,1.0,failure,no
35696,,blue-collar,divorced,secondary,no,-274.0,yes,no,cellular,8.0,may,,1.0,-1.0,0.0,,no
35697,46.0,management,married,tertiary,no,,yes,yes,cellular,8.0,may,557.0,1.0,172.0,1.0,failure,no
35698,,unemployed,single,secondary,no,,yes,no,cellular,8.0,may,,2.0,,,,no
35699,34.0,management,single,tertiary,no,,yes,no,telephone,8.0,may,63.0,1.0,,0.0,,no
35700,,technician,married,secondary,no,0.0,yes,no,cellular,8.0,may,,2.0,-1.0,,,no
35701,55.0,services,married,secondary,no,244.0,yes,no,cellular,8.0,may,,1.0,,0.0,,no
35702,35.0,blue-collar,married,primary,no,0.0,yes,no,cellular,8.0,may,,1.0,,2.0,failure,no
35703,30.0,technician,married,secondary,no,4.0,yes,no,cellular,8.0,may,,5.0,-1.0,0.0,,no
35704,,management,divorced,tertiary,no,,yes,no,cellular,8.0,may,40.0,2.0,-1.0,0.0,,no
35705,57.0,technician,married,secondary,no,,yes,no,cellular,8.0,may,,1.0,358.0,1.0,failure,no
35706,,management,,tertiary,no,313.0,no,no,cellular,8.0,may,208.0,1.0,,0.0,,no
35707,51.0,admin.,,secondary,no,74.0,yes,no,cellular,8.0,may,74.0,2.0,287.0,2.0,failure,no
35708,58.0,technician,married,secondary,no,,yes,no,cellular,8.0,may,,1.0,,,failure,no
35709,36.0,admin.,single,secondary,no,,yes,no,cellular,8.0,may,208.0,4.0,,0.0,,no
35710,40.0,management,single,primary,no,,yes,no,cellular,8.0,may,70.0,1.0,-1.0,0.0,,no
35711,,entrepreneur,married,,no,19.0,yes,no,cellular,8.0,may,,1.0,,1.0,failure,no
35712,35.0,blue-collar,married,secondary,no,156.0,yes,no,cellular,8.0,may,302.0,1.0,283.0,3.0,failure,no
35713,31.0,technician,single,secondary,no,-423.0,yes,no,cellular,8.0,may,103.0,6.0,-1.0,0.0,,no
35714,38.0,entrepreneur,,primary,no,,yes,no,cellular,8.0,may,75.0,1.0,-1.0,0.0,,no
35715,48.0,blue-collar,married,secondary,no,1794.0,yes,yes,cellular,8.0,may,,1.0,343.0,2.0,failure,no
35716,48.0,management,divorced,tertiary,no,,yes,no,cellular,8.0,may,,5.0,364.0,5.0,failure,no
35717,,services,,secondary,no,-182.0,yes,yes,cellular,8.0,may,19.0,6.0,304.0,11.0,other,no
35718,31.0,blue-collar,,secondary,no,8.0,yes,no,cellular,8.0,may,98.0,2.0,170.0,1.0,failure,no
35719,32.0,blue-collar,single,secondary,no,259.0,yes,no,cellular,8.0,may,158.0,3.0,354.0,1.0,failure,no
35720,46.0,retired,,secondary,no,2396.0,no,no,cellular,8.0,may,307.0,1.0,-1.0,0.0,,no
35721,,technician,married,secondary,no,20.0,yes,no,cellular,8.0,may,,1.0,,1.0,failure,no
35722,41.0,blue-collar,married,primary,no,1428.0,yes,yes,cellular,8.0,may,182.0,1.0,-1.0,0.0,,no
35723,44.0,technician,married,secondary,no,533.0,yes,no,cellular,8.0,may,153.0,4.0,171.0,3.0,failure,no
35724,46.0,blue-collar,,primary,no,9083.0,yes,no,cellular,8.0,may,389.0,1.0,-1.0,0.0,,no
35725,39.0,blue-collar,married,secondary,no,,yes,yes,cellular,8.0,may,153.0,1.0,353.0,1.0,failure,no
35726,49.0,services,married,secondary,no,4300.0,yes,yes,cellular,8.0,may,134.0,1.0,256.0,6.0,failure,no
35727,40.0,technician,,secondary,no,-163.0,yes,no,cellular,8.0,may,,1.0,-1.0,0.0,,no
35728,40.0,admin.,married,secondary,no,526.0,yes,no,cellular,8.0,may,851.0,1.0,-1.0,,,no
35729,27.0,blue-collar,,secondary,no,14.0,no,no,cellular,8.0,may,,1.0,-1.0,,,no
35730,48.0,blue-collar,,secondary,no,,yes,no,telephone,8.0,may,,1.0,-1.0,0.0,,no
35731,47.0,management,married,tertiary,no,296.0,yes,no,cellular,8.0,may,500.0,1.0,-1.0,,,no
35732,,admin.,,secondary,no,,yes,no,cellular,8.0,may,704.0,1.0,323.0,6.0,failure,yes
35733,36.0,blue-collar,married,secondary,no,74.0,yes,no,cellular,8.0,may,,2.0,-1.0,0.0,,no
35734,,blue-collar,married,secondary,no,-190.0,yes,yes,cellular,8.0,may,,3.0,-1.0,0.0,,no
35735,23.0,blue-collar,single,secondary,no,,yes,no,cellular,8.0,may,6.0,5.0,350.0,2.0,failure,no
35736,32.0,blue-collar,single,primary,no,1918.0,yes,no,cellular,8.0,may,318.0,1.0,172.0,1.0,failure,no
35737,27.0,self-employed,,secondary,no,23.0,yes,no,cellular,8.0,may,,1.0,-1.0,,,no
35738,46.0,blue-collar,married,,no,,yes,no,telephone,8.0,may,,1.0,-1.0,0.0,,yes
35739,56.0,retired,married,secondary,no,2330.0,no,no,cellular,8.0,may,,1.0,-1.0,0.0,,no
35740,36.0,blue-collar,,secondary,no,0.0,yes,no,cellular,8.0,may,,1.0,,0.0,,no
35741,43.0,management,married,tertiary,no,,yes,no,cellular,8.0,may,,1.0,,2.0,other,no
35742,,admin.,,primary,no,0.0,yes,no,cellular,8.0,may,86.0,1.0,298.0,,failure,no
35743,40.0,management,married,secondary,no,408.0,yes,no,cellular,8.0,may,,1.0,,4.0,failure,no
35744,38.0,admin.,,secondary,no,,yes,yes,cellular,8.0,may,,1.0,302.0,4.0,failure,no
35745,36.0,services,married,secondary,no,0.0,yes,no,cellular,8.0,may,,1.0,368.0,1.0,failure,no
35746,49.0,management,married,tertiary,no,1311.0,yes,no,cellular,8.0,may,,1.0,,0.0,,yes
35747,32.0,admin.,married,secondary,no,,no,no,cellular,8.0,may,,5.0,-1.0,0.0,,no
35748,48.0,management,married,,no,0.0,yes,no,cellular,8.0,may,,1.0,344.0,1.0,other,no
35749,56.0,blue-collar,married,primary,no,,yes,no,cellular,8.0,may,,2.0,-1.0,0.0,,no
35750,47.0,blue-collar,married,secondary,no,,yes,no,cellular,8.0,may,144.0,2.0,368.0,1.0,failure,no
35751,51.0,management,,secondary,no,,yes,no,cellular,8.0,may,498.0,1.0,263.0,5.0,failure,no
35752,40.0,management,,tertiary,no,,yes,no,cellular,8.0,may,232.0,1.0,-1.0,0.0,,no
35753,50.0,blue-collar,,secondary,no,-441.0,yes,no,cellular,8.0,may,,2.0,,0.0,,no
35754,37.0,technician,divorced,secondary,no,262.0,yes,no,cellular,8.0,may,268.0,1.0,,,other,no
35755,39.0,blue-collar,married,secondary,no,860.0,yes,no,cellular,8.0,may,,1.0,-1.0,0.0,,no
35756,44.0,technician,married,secondary,no,,yes,yes,cellular,8.0,may,364.0,1.0,,2.0,failure,no
35757,,services,,secondary,no,62.0,yes,no,cellular,8.0,may,561.0,1.0,-1.0,,,no
35758,33.0,management,,tertiary,no,,yes,no,cellular,8.0,may,212.0,2.0,-1.0,0.0,,no
35759,48.0,admin.,,secondary,no,1131.0,no,yes,cellular,8.0,may,,1.0,-1.0,0.0,,no
35760,,management,,tertiary,no,642.0,no,no,cellular,8.0,may,278.0,1.0,-1.0,,,no
35761,31.0,management,single,secondary,no,,yes,no,cellular,8.0,may,,1.0,,,failure,no
35762,,technician,married,,no,253.0,yes,no,cellular,8.0,may,763.0,1.0,-1.0,0.0,,no
35763,51.0,blue-collar,,secondary,no,,yes,no,cellular,8.0,may,134.0,1.0,170.0,5.0,failure,no
35764,,services,married,secondary,no,972.0,yes,no,cellular,8.0,may,,1.0,,3.0,failure,no
35765,43.0,services,,secondary,no,177.0,yes,no,cellular,8.0,may,,1.0,-1.0,0.0,,no
35766,38.0,admin.,,secondary,no,258.0,yes,no,cellular,8.0,may,,1.0,-1.0,0.0,,no
35767,41.0,retired,,primary,no,0.0,no,no,cellular,8.0,may,,1.0,368.0,2.0,failure,no
35768,29.0,technician,,secondary,no,,yes,no,cellular,8.0,may,,4.0,,3.0,other,no
35769,37.0,blue-collar,,secondary,no,180.0,yes,no,cellular,8.0,may,114.0,2.0,-1.0,,,no
35770,,technician,,,no,,yes,no,cellular,8.0,may,92.0,1.0,,1.0,failure,no
35771,,services,single,secondary,no,1884.0,yes,no,cellular,8.0,may,43.0,1.0,-1.0,0.0,,no
35772,,management,married,tertiary,no,0.0,yes,no,cellular,8.0,may,88.0,1.0,360.0,1.0,failure,no
35773,52.0,blue-collar,married,,no,33.0,no,no,telephone,8.0,may,,1.0,,0.0,,no
35774,33.0,blue-collar,,secondary,no,,yes,no,cellular,8.0,may,87.0,2.0,67.0,2.0,failure,no
35775,,technician,,secondary,no,1599.0,yes,no,cellular,8.0,may,36.0,1.0,,0.0,,no
35776,40.0,self-employed,,tertiary,no,4647.0,yes,no,telephone,8.0,may,,2.0,-1.0,0.0,,no
35777,38.0,blue-collar,single,secondary,no,238.0,yes,no,cellular,8.0,may,,1.0,366.0,2.0,failure,no
35778,58.0,management,married,tertiary,no,,yes,no,cellular,8.0,may,98.0,1.0,-1.0,0.0,,no
35779,36.0,services,married,secondary,no,138.0,yes,no,cellular,8.0,may,,3.0,-1.0,0.0,,no
35780,,blue-collar,married,secondary,no,,yes,no,cellular,8.0,may,80.0,2.0,-1.0,,,no
35781,28.0,admin.,,secondary,no,-281.0,yes,no,cellular,8.0,may,,4.0,340.0,4.0,other,no
35782,,blue-collar,,secondary,no,0.0,yes,no,telephone,8.0,may,,2.0,170.0,2.0,failure,no
35783,37.0,blue-collar,married,secondary,no,3653.0,yes,no,cellular,8.0,may,,1.0,-1.0,0.0,,no
35784,46.0,management,married,secondary,no,,no,no,cellular,8.0,may,99.0,3.0,343.0,,other,no
35785,39.0,blue-collar,married,secondary,no,-196.0,yes,no,cellular,8.0,may,127.0,2.0,,0.0,,no
35786,32.0,blue-collar,,secondary,no,,yes,no,cellular,8.0,may,,2.0,-1.0,0.0,,yes
35787,44.0,admin.,married,secondary,yes,,yes,no,cellular,8.0,may,,1.0,347.0,2.0,failure,no
35788,44.0,blue-collar,married,secondary,no,1343.0,yes,yes,cellular,8.0,may,,2.0,287.0,2.0,failure,no
35789,46.0,blue-collar,,secondary,no,-100.0,yes,no,cellular,8.0,may,,2.0,303.0,1.0,failure,no
35790,,blue-collar,married,primary,no,403.0,yes,no,cellular,8.0,may,318.0,2.0,338.0,1.0,success,no
35791,,management,,tertiary,no,3041.0,yes,no,cellular,8.0,may,606.0,3.0,-1.0,0.0,,yes
35792,28.0,blue-collar,single,secondary,no,,yes,no,cellular,8.0,may,191.0,3.0,,0.0,,no
35793,,admin.,married,primary,no,,yes,no,cellular,8.0,may,,2.0,-1.0,0.0,,no
35794,47.0,technician,married,primary,no,1280.0,no,no,cellular,8.0,may,51.0,1.0,,0.0,,no
35795,29.0,blue-collar,single,secondary,no,,yes,no,cellular,8.0,may,139.0,1.0,,1.0,other,no
35796,35.0,blue-collar,,secondary,no,0.0,yes,no,cellular,8.0,may,237.0,1.0,,1.0,other,no
35797,33.0,management,married,tertiary,no,113.0,yes,no,cellular,8.0,may,145.0,2.0,172.0,13.0,other,no
35798,,technician,,secondary,no,136.0,yes,no,cellular,8.0,may,,2.0,,0.0,,no
35799,40.0,housemaid,single,primary,no,109.0,yes,no,cellular,8.0,may,308.0,1.0,367.0,3.0,failure,no
35800,37.0,management,married,tertiary,no,,yes,no,cellular,8.0,may,92.0,2.0,172.0,2.0,other,no
35801,,management,,secondary,no,278.0,no,no,cellular,8.0,may,,2.0,,0.0,,no
35802,36.0,services,,tertiary,no,0.0,yes,no,cellular,8.0,may,52.0,1.0,,0.0,,no
35803,35.0,services,married,secondary,no,70.0,yes,yes,cellular,8.0,may,197.0,1.0,350.0,4.0,failure,no
35804,28.0,student,,secondary,no,,yes,no,cellular,8.0,may,55.0,1.0,-1.0,0.0,,no
35805,42.0,management,married,tertiary,no,4.0,yes,no,cellular,8.0,may,579.0,2.0,295.0,1.0,success,yes
35806,41.0,services,,secondary,no,-170.0,yes,no,cellular,8.0,may,,1.0,-1.0,,,no
35807,,technician,,secondary,no,,yes,no,cellular,8.0,may,90.0,1.0,,0.0,,no
35808,,self-employed,,secondary,no,,yes,no,cellular,8.0,may,131.0,1.0,-1.0,,,no
35809,41.0,blue-collar,,primary,no,0.0,yes,no,cellular,8.0,may,171.0,1.0,368.0,1.0,failure,no
35810,52.0,blue-collar,married,secondary,no,372.0,yes,no,cellular,8.0,may,478.0,1.0,-1.0,0.0,,no
35811,47.0,services,married,secondary,no,759.0,yes,no,telephone,8.0,may,,1.0,323.0,2.0,failure,no
35812,46.0,blue-collar,,secondary,no,0.0,yes,no,cellular,8.0,may,120.0,2.0,-1.0,0.0,,no
35813,37.0,blue-collar,,secondary,no,,yes,no,cellular,8.0,may,326.0,1.0,326.0,2.0,success,no
35814,47.0,blue-collar,,primary,no,603.0,yes,yes,cellular,8.0,may,1080.0,1.0,-1.0,0.0,,yes
35815,30.0,technician,divorced,tertiary,no,33.0,yes,no,cellular,8.0,may,,3.0,-1.0,0.0,,no
35816,,entrepreneur,married,tertiary,no,,yes,no,cellular,8.0,may,196.0,2.0,172.0,2.0,other,no
35817,45.0,technician,married,secondary,no,0.0,no,no,cellular,8.0,may,166.0,1.0,,1.0,failure,no
